id,code,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded,parentCode,parent_id,month
57,254,Эффективное управление водными ресурсами ,17737121.0,17737121.0,17737121.0,2171728.0,8656035.0,1347350.2,8624809.2,7277458.999999999,62.040467314507154,7.596216995982606,3,False,True,False,207.0,56.0,02.2023
58,113,"Строительство и реконструкция систем водоснабжения, гидротехнических сооружений за счет средств республиканского бюджета",17737121.0,17737121.0,17737121.0,2171728.0,8656035.0,1347350.2,8624809.2,7277458.999999999,62.040467314507154,7.596216995982606,4,False,True,False,254.0,57.0,02.2023
59,268,Усовершенствование ирригационных и дренажных систем,7284556.0,7284556.0,7284556.0,2220882.0,5711863.0,1482455.8,5178337.899999999,3695882.0999999996,66.75076838841505,20.35066790618399,3,False,True,False,207.0,56.0,02.2023
60,4,За счет внешних займов,2185367.0,2185367.0,2185367.0,714606.0,714606.0,231297.1,231297.1,0.0,32.36708060105848,10.583901925855017,4,False,True,False,268.0,59.0,02.2023
61,16,За счет софинансирования внешних займов из республиканского бюджета,5099189.0,5099189.0,5099189.0,1506276.0,4997257.0,1251158.7,4947040.8,3695882.0999999996,83.06304422297109,24.536425302141183,4,False,True,False,268.0,59.0,02.2023
62,223,"Министерство цифрового развития, инноваций и аэрокосмической промышленности Республики Казахстан",5699433.0,5699433.0,5699433.0,0.0,5699433.0,0.0,5699433.0,5699433.0,0.0,0.0,2,False,True,False,10.0,55.0,02.2023
63,7,Повышение уровня государственного геодезического и картографического обеспечения страны,5699433.0,5699433.0,5699433.0,0.0,5699433.0,0.0,5699433.0,5699433.0,0.0,0.0,3,False,True,False,223.0,62.0,02.2023
64,102,Создание Национальной инфраструктуры пространственных данных Республики Казахстан,5699433.0,5699433.0,5699433.0,0.0,5699433.0,0.0,5699433.0,5699433.0,0.0,0.0,4,False,True,False,7.0,63.0,02.2023
65,12,Транспорт и коммуникации,99825871.0,99825871.0,99825871.0,20071019.0,80676927.0,19988862.9,32625620.9,12636758.0,99.59067299971167,20.023730020848003,1,False,True,False,1.0,1.0,02.2023
66,223,"Министерство цифрового развития, инноваций и аэрокосмической промышленности Республики Казахстан",19148944.0,19148944.0,19148944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,False,True,False,12.0,65.0,02.2023
67,11,Создание космического ракетного комплекса «Байтерек» на базе ракеты космического назначения среднего класса нового поколения для запусков беспилотных космических аппаратов,19148944.0,19148944.0,19148944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,False,True,False,223.0,66.0,02.2023
68,0,,19148944.0,19148944.0,19148944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,True,False,11.0,67.0,02.2023
69,249,Министерство индустрии и инфраструктурного развития Республики Казахстан,80676927.0,80676927.0,80676927.0,20071019.0,80676927.0,19988862.9,32625620.9,12636758.0,99.59067299971167,24.776430688789127,2,False,True,False,12.0,65.0,02.2023
70,3,Развитие автомобильных дорог на республиканском уровне,58400000.0,58400000.0,58400000.0,8995789.0,58400000.0,8913633.2,10371694.2,1458061.0,99.0867304691117,15.263070547945205,3,False,True,False,249.0,69.0,02.2023
71,4,За счет внешних займов ,48705000.0,48705000.0,48705000.0,7305083.0,48705000.0,7224061.899999999,7224061.899999999,0.0,98.89089418970325,14.83227984806488,4,False,True,False,3.0,70.0,02.2023
72,5,За счет внутренних источников,1100000.0,1100000.0,1100000.0,0.0,1100000.0,0.0,1100000.0,1100000.0,0.0,0.0,4,False,True,False,3.0,70.0,02.2023
73,16,За счет софинансирования внешних займов из республиканского бюджета ,8595000.0,8595000.0,8595000.0,1690706.0,8595000.0,1689571.2999999998,2047632.3,358061.00000000023,99.93288602512796,19.657606748109362,4,False,True,False,3.0,70.0,02.2023
74,207,Проектирование и строительство пограничных отделений,22276927.0,22276927.0,22276927.0,11075230.0,22276927.0,11075229.7,22253926.7,11178697.0,99.99999729125264,49.71614666601008,3,False,True,False,249.0,69.0,02.2023
75,0,,22276927.0,22276927.0,22276927.0,11075230.0,22276927.0,11075229.7,22253926.7,11178697.0,99.99999729125264,49.71614666601008,4,False,True,False,207.0,74.0,02.2023
76,13,Прочие,22769100.0,22769100.0,22769100.0,6483495.0,21969100.0,6482999.2,21329810.4,14846811.2,99.9923528899151,28.472795147809972,1,False,True,False,1.0,1.0,02.2023
77,694,Управление Делами Президента Республики Казахстан,22769100.0,22769100.0,22769100.0,6483495.0,21969100.0,6482999.2,21329810.4,14846811.2,99.9923528899151,28.472795147809972,2,False,True,False,13.0,76.0,02.2023
78,8,Строительство и реконструкция объектов Управления Делами Президента Республики Казахстан,22769100.0,22769100.0,22769100.0,6483495.0,21969100.0,6482999.2,21329810.4,14846811.2,99.9923528899151,28.472795147809972,3,False,True,False,694.0,77.0,02.2023
79,0,,22769100.0,22769100.0,22769100.0,6483495.0,21969100.0,6482999.2,21329810.4,14846811.2,99.9923528899151,28.472795147809972,4,False,True,False,8.0,78.0,02.2023
1,1,I. Республиканские инвестиционные проекты - всего,331891636.0,331891636.0,339304537.0,92467325.9,274465601.0,87683263.3,207863609.4,120180346.10000001,94.82621287742894,25.842054478629027,0,False,True,False,,,03.2023
2,1,Государственные услуги общего характера,45497690.0,45497690.0,45774270.0,10481307.0,12023650.0,10481306.700000001,10757633.5,276326.7999999989,99.99999713776155,22.897812897944632,1,False,True,False,1.0,1.0,03.2023
3,217,Министерство финансов Республики Казахстан,45220730.0,45220730.0,45497310.0,10481307.0,11842040.0,10481306.700000001,10757633.5,276326.7999999989,99.99999713776155,23.037200880667452,2,False,True,False,1.0,2.0,03.2023
4,30,Создание и развитие информационных систем Министерства финансов Республики Казахстан,0.0,0.0,276580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,False,True,False,217.0,3.0,03.2023
5,102,"Создание, внедрение и развитие информационной системы «Интегрированная система налогового администрирования»",0.0,0.0,276580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,True,False,30.0,4.0,03.2023
6,205,Модернизация и техническое дооснащение пунктов пропуска на границе,45220730.0,45220730.0,45220730.0,10481307.0,11842040.0,10481306.700000001,10757633.5,276326.7999999989,99.99999713776155,23.178101503447646,3,False,True,False,217.0,3.0,03.2023
7,4,За счет внешних займов,43852766.0,43852766.0,43852766.0,10474076.0,10474076.0,10474075.9,10474075.9,0.0,99.99999904526184,23.884641392973936,4,False,True,False,205.0,6.0,03.2023
8,30,За счет средств республиканского бюджета,1367964.0,1367964.0,1367964.0,7231.0,1367964.0,7230.8,283557.6,276326.8,99.99723413082562,0.5285811614925539,4,False,True,False,205.0,6.0,03.2023
9,608,Агентство Республики Казахстан по делам государственной службы,181610.0,181610.0,181610.0,0.0,181610.0,0.0,0.0,0.0,0.0,0.0,2,False,True,False,1.0,2.0,03.2023
10,17,Создание и развитие информационных систем Агентства Республики Казахстан по делам государственной службы,181610.0,181610.0,181610.0,0.0,181610.0,0.0,0.0,0.0,0.0,0.0,3,False,True,False,608.0,9.0,03.2023
11,0,,181610.0,181610.0,181610.0,0.0,181610.0,0.0,0.0,0.0,0.0,0.0,4,False,True,False,17.0,10.0,03.2023
12,693,Управление материально-технического обеспечения ,95350.0,95350.0,95350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,False,True,False,1.0,2.0,03.2023
13,1,Услуги по обеспечению деятельности Парламента Республики Казахстан,95350.0,95350.0,95350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,False,True,False,693.0,12.0,03.2023
14,101,"Строительство зданий, сооружений Управления материально-технического обеспечения",95350.0,95350.0,95350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,True,False,1.0,13.0,03.2023
15,2,Оборона,62140240.0,62140240.0,62140240.0,14998238.9,61348554.0,14818330.6,56337508.2,41519177.6,98.80047050057324,23.846593769190463,1,False,True,False,1.0,1.0,03.2023
16,202,Министерство по чрезвычайным ситуациям Республики Казахстан,45215872.0,45215872.0,45215872.0,9699511.9,44613186.0,9519603.6,40996118.7,31476515.1,98.14518192405124,21.05367690354396,2,False,True,False,2.0,15.0,03.2023
17,6,Строительство и реконструкция объектов защиты от чрезвычайных ситуаций природного и техногенного характера,45215872.0,45215872.0,45215872.0,9699511.9,44613186.0,9519603.6,40996118.7,31476515.1,98.14518192405124,21.05367690354396,3,False,True,False,202.0,16.0,03.2023
18,100,Строительство и реконструкция объектов защиты от чрезвычайных ситуаций природного и техногенного характера,45215872.0,45215872.0,45215872.0,9699511.9,44613186.0,9519603.6,40996118.7,31476515.1,98.14518192405124,21.05367690354396,4,False,True,False,6.0,17.0,03.2023
19,208,Министерство обороны Республики Казахстан,16924368.0,16924368.0,16924368.0,5298727.0,16735368.0,5298727.0,15341389.5,10042662.5,100.0,31.308271008997206,2,False,True,False,2.0,15.0,03.2023
20,47,"Обеспечение боевой, мобилизационной готовности Вооруженных Сил Республики Казахстан",16924368.0,16924368.0,16924368.0,5298727.0,16735368.0,5298727.0,15341389.5,10042662.5,100.0,31.308271008997206,3,False,True,False,208.0,19.0,03.2023
21,104,Строительство объектов Вооруженных Сил,15795759.0,15795759.0,15795759.0,5298727.0,15606759.0,5298727.0,15335909.1,10037182.1,100.0,33.54525097527761,4,False,True,False,47.0,20.0,03.2023
